unit_number,cycle,mission_altitude_m,mission_airspeed_kmh,throttle_pct,rpm,rpm_twin,oil_pressure_kpa,oil_pressure_twin,oil_temp_c,oil_temp_twin,fuel_flow_lph,fuel_flow_twin,vibration_rms_g,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_1_twin,cht_2_twin,cht_3_twin,cht_4_twin,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_1_twin,egt_2_twin,egt_3_twin,egt_4_twin,fault_class,fault_name,fault_severity,RUL,failed_at_end
27,185,4741.3,134.6,64.9,4468.7,4465.3,141.3,137.8,84.3,83.6,11.54,11.53,0.087,61.5,59.1,60.6,59.2,60.3,60.3,60.3,60.3,544.3,551.7,548.6,549.4,547.4,547.4,547.4,547.4,0,healthy,0.0,125,0
27,186,4742.8,134.6,64.8,4448.2,4461.9,134.2,137.7,82.3,83.6,11.42,11.52,0.088,60.1,59.9,60.4,58.7,60.3,60.3,60.3,60.3,547.4,554.7,547.5,546.9,547.3,547.3,547.3,547.3,0,healthy,0.0,125,0
27,187,4744.3,134.6,65.2,4481.9,4476.9,136.0,137.8,83.8,83.7,11.41,11.55,0.088,59.9,60.5,61.9,61.2,60.5,60.5,60.5,60.5,557.8,538.2,549.3,546.3,548.0,548.0,548.0,548.0,0,healthy,0.0,125,0
27,188,4745.8,134.7,64.2,4439.4,4438.4,137.3,137.6,82.4,83.5,11.34,11.48,0.128,61.4,57.5,59.4,62.0,59.9,59.9,59.9,59.9,552.0,549.5,541.0,541.7,546.1,546.1,546.1,546.1,0,healthy,0.0,125,0
27,189,4747.2,134.7,65.9,4504.6,4504.8,139.1,137.9,84.3,83.7,11.9,11.6,0.084,61.3,59.0,62.9,60.1,60.9,60.9,60.9,60.9,560.3,554.9,531.6,536.7,549.2,549.2,549.2,549.2,0,healthy,0.0,125,0
27,190,4748.6,134.7,65.2,4467.2,4478.3,140.1,137.8,82.9,83.7,11.42,11.55,0.093,58.7,60.0,58.2,60.0,60.5,60.5,60.5,60.5,555.2,557.0,545.1,550.4,548.0,548.0,548.0,548.0,0,healthy,0.0,125,0
27,191,4750.0,134.7,67.3,4555.6,4555.9,139.2,138.1,83.2,83.9,12.15,11.68,0.09,61.0,62.1,61.1,62.1,61.6,61.6,61.6,61.6,551.5,558.4,547.0,556.1,551.6,551.6,551.6,551.6,0,healthy,0.0,125,0
27,192,4751.4,134.7,64.9,4468.9,4467.0,136.6,137.8,83.7,83.6,11.86,11.53,0.089,58.8,61.4,62.6,59.1,60.3,60.3,60.3,60.3,541.6,556.0,543.5,553.2,547.4,547.4,547.4,547.4,0,healthy,0.0,125,0
27,193,4752.8,134.7,65.8,4502.9,4500.3,142.7,137.9,83.8,83.7,11.93,11.59,0.081,59.6,60.3,61.9,62.9,60.8,60.8,60.8,60.8,553.4,563.4,547.6,553.3,548.9,548.9,548.9,548.9,0,healthy,0.0,125,0
27,194,4754.1,134.8,64.6,4462.6,4453.1,137.9,137.7,83.2,83.6,11.16,11.5,0.091,59.3,62.2,59.9,60.3,60.1,60.1,60.1,60.1,541.4,552.5,539.1,539.4,546.7,546.7,546.7,546.7,0,healthy,0.0,125,0
27,195,4755.5,134.8,65.3,4486.0,4481.0,137.3,137.8,84.5,83.7,11.69,11.55,0.086,61.5,61.0,58.4,61.9,60.5,60.5,60.5,60.5,550.1,545.2,548.8,541.6,548.0,548.0,548.0,548.0,0,healthy,0.0,125,0
27,196,4756.8,134.8,65.6,4490.1,4492.1,136.7,137.9,82.6,83.7,12.11,11.57,0.11,61.3,61.6,59.2,61.8,60.6,60.6,60.6,60.6,537.9,547.7,556.9,549.9,548.5,548.5,548.5,548.5,0,healthy,0.0,125,0
27,197,4758.1,134.8,66.8,4541.3,4539.7,141.3,138.1,83.9,83.8,11.46,11.65,0.105,59.9,59.3,63.2,61.0,61.3,61.3,61.3,61.3,554.8,554.5,554.1,551.6,550.7,550.7,550.7,550.7,0,healthy,0.0,125,0
27,198,4759.4,134.8,64.6,4455.7,4455.5,140.2,137.7,85.3,83.6,11.1,11.5,0.084,60.7,57.5,59.5,59.8,60.1,60.1,60.1,60.1,555.5,547.2,542.5,540.4,546.8,546.8,546.8,546.8,0,healthy,0.0,125,0
27,199,4760.6,134.8,64.6,4467.2,4454.0,140.9,137.7,85.6,83.6,11.24,11.5,0.106,59.6,59.9,59.2,58.3,60.1,60.1,60.1,60.1,549.0,544.4,551.5,547.4,546.7,546.7,546.7,546.7,0,healthy,0.0,125,0
27,200,4761.9,134.9,65.0,4476.8,4471.0,137.0,137.8,84.6,83.6,11.43,11.53,0.083,60.5,61.0,60.3,60.5,60.3,60.3,60.3,60.3,545.3,555.3,542.8,547.8,547.5,547.5,547.5,547.5,0,healthy,0.0,125,0
27,201,4763.1,134.9,63.3,4402.0,4404.1,138.7,137.5,83.6,83.4,11.06,11.41,0.095,60.9,58.8,60.6,60.2,59.3,59.3,59.3,59.3,556.7,541.2,542.7,546.2,544.3,544.3,544.3,544.3,0,healthy,0.0,125,0
27,202,4764.3,134.9,65.8,4504.0,4502.1,139.0,137.9,85.4,83.7,10.98,11.58,0.102,62.8,60.3,61.3,60.0,60.7,60.7,60.7,60.7,544.6,555.5,550.6,543.5,548.9,548.9,548.9,548.9,0,healthy,0.0,125,0
27,203,4765.5,134.9,64.9,4467.2,4467.4,134.6,137.8,83.2,83.6,11.96,11.52,0.085,59.8,62.6,62.2,62.4,60.2,60.2,60.2,60.2,545.0,539.8,547.5,542.2,547.3,547.3,547.3,547.3,0,healthy,0.0,125,0
27,204,4766.6,134.9,65.4,4502.7,4486.8,139.1,137.8,84.5,83.7,10.91,11.56,0.083,59.2,61.2,59.8,61.9,60.5,60.5,60.5,60.5,554.1,552.2,558.7,547.1,548.1,548.1,548.1,548.1,0,healthy,0.0,125,0
27,205,4767.8,134.9,64.5,4462.6,4451.3,138.5,137.7,83.0,83.6,11.5,11.49,0.094,59.7,58.6,58.9,61.4,60.0,60.0,60.0,60.0,550.5,550.7,559.1,549.7,546.5,546.5,546.5,546.5,0,healthy,0.0,125,0
27,206,4768.9,134.9,64.9,4466.5,4465.1,132.3,137.8,83.6,83.6,11.75,11.52,0.106,58.3,60.5,60.8,59.3,60.2,60.2,60.2,60.2,539.2,550.4,547.9,554.3,547.1,547.1,547.1,547.1,0,healthy,0.0,125,0
27,207,4770.0,134.9,65.6,4494.2,4492.7,138.8,137.9,84.2,83.7,12.27,11.56,0.138,58.6,61.4,61.9,60.3,60.6,60.6,60.6,60.6,550.7,542.8,545.0,551.2,548.4,548.4,548.4,548.4,0,healthy,0.0,125,0
27,208,4771.1,134.9,65.4,4476.5,4486.4,136.4,137.8,84.4,83.7,11.85,11.55,0.115,61.2,59.8,59.5,61.0,60.5,60.5,60.5,60.5,549.6,552.9,548.8,543.0,548.1,548.1,548.1,548.1,0,healthy,0.0,125,0
27,209,4772.2,134.9,64.0,4420.8,4430.2,137.3,137.6,82.9,83.5,11.11,11.45,0.094,59.4,59.3,60.0,58.8,59.7,59.7,59.7,59.7,536.4,543.2,552.8,532.6,545.4,545.4,545.4,545.4,0,healthy,0.0,125,0
27,210,4773.2,135.0,65.8,4510.4,4500.6,136.3,137.9,84.8,83.7,11.75,11.58,0.084,61.0,60.9,61.7,61.4,60.7,60.7,60.7,60.7,540.4,551.9,552.7,545.7,548.7,548.7,548.7,548.7,0,healthy,0.0,125,0
27,211,4774.3,135.0,65.1,4481.5,4475.6,135.5,137.8,85.1,83.6,11.07,11.53,0.101,59.1,59.6,59.5,62.5,60.3,60.3,60.3,60.3,554.0,553.5,549.5,544.6,547.5,547.5,547.5,547.5,0,healthy,0.0,125,0
27,212,4775.3,135.0,64.7,4445.9,4457.1,131.7,137.7,82.5,83.6,11.66,11.5,0.119,60.8,59.7,61.5,61.5,60.0,60.0,60.0,60.0,532.0,541.6,541.5,551.9,546.6,546.6,546.6,546.6,0,healthy,0.0,125,0
27,213,4776.3,135.0,64.5,4462.3,4450.7,136.3,137.7,83.6,83.5,10.83,11.49,0.095,57.9,58.9,60.1,61.2,59.9,59.9,59.9,59.9,558.7,548.3,550.8,546.8,546.3,546.3,546.3,546.3,0,healthy,0.0,125,0
27,214,4777.3,135.0,65.5,4492.2,4488.5,142.4,137.9,83.8,83.7,11.96,11.55,0.098,62.4,61.3,59.6,58.8,60.5,60.5,60.5,60.5,558.2,542.2,546.1,539.3,548.1,548.1,548.1,548.1,0,healthy,0.0,125,0
27,215,4778.2,135.0,63.8,4408.0,4425.3,137.8,137.6,81.9,83.5,11.75,11.44,0.096,59.4,59.8,58.6,58.4,59.6,59.6,59.6,59.6,541.2,543.6,542.0,552.9,545.1,545.1,545.1,545.1,0,healthy,0.0,125,0
27,216,4779.2,135.0,63.7,4418.9,4421.7,139.1,137.6,83.6,83.5,12.06,11.44,0.102,59.4,61.1,57.5,61.1,59.5,59.5,59.5,59.5,547.9,542.2,530.7,556.2,544.9,544.9,544.9,544.9,0,healthy,0.0,125,0
27,217,4780.1,135.0,66.0,4506.3,4506.2,138.9,137.9,82.5,83.7,11.28,11.58,0.082,62.0,62.9,59.3,60.5,60.7,60.7,60.7,60.7,550.9,553.3,552.3,555.3,548.9,548.9,548.9,548.9,0,healthy,0.0,125,0
27,218,4781.0,135.0,65.1,4483.7,4474.9,137.2,137.8,83.3,83.6,11.35,11.53,0.08,59.8,61.1,58.0,60.8,60.3,60.3,60.3,60.3,552.0,534.1,557.4,559.2,547.4,547.4,547.4,547.4,0,healthy,0.0,125,0
27,219,4781.8,135.0,65.3,4480.6,4482.0,137.4,137.8,83.7,83.6,11.5,11.54,0.087,59.8,60.8,60.4,61.1,60.4,60.4,60.4,60.4,545.4,541.6,554.8,541.7,547.7,547.7,547.7,547.7,0,healthy,0.0,125,0
27,220,4782.7,135.0,64.6,4450.4,4453.5,136.9,137.7,82.5,83.5,11.96,11.49,0.107,60.2,58.8,59.7,60.0,59.9,59.9,59.9,59.9,535.7,554.1,558.9,550.1,546.4,546.4,546.4,546.4,0,healthy,0.0,125,0
27,221,4783.5,135.0,65.3,4469.3,4483.2,134.0,137.8,83.2,83.6,11.32,11.54,0.091,61.5,59.8,62.0,61.2,60.4,60.4,60.4,60.4,553.1,548.8,557.7,538.0,547.8,547.8,547.8,547.8,0,healthy,0.0,125,0
27,222,4784.3,135.0,64.1,4427.6,4434.9,133.7,137.6,84.1,83.5,12.02,11.46,0.091,61.7,58.9,60.8,59.8,59.7,59.7,59.7,59.7,552.1,547.7,547.7,543.8,545.5,545.5,545.5,545.5,0,healthy,0.0,125,0
27,223,4785.1,135.0,65.2,4489.3,4478.0,139.9,137.8,82.7,83.6,11.34,11.53,0.087,60.3,59.0,60.1,59.9,60.3,60.3,60.3,60.3,543.4,541.4,553.6,553.6,547.5,547.5,547.5,547.5,0,healthy,0.0,125,0
27,224,4785.9,135.0,63.7,4421.9,4418.8,141.6,137.6,84.5,83.4,11.23,11.43,0.094,58.5,61.2,59.4,58.3,59.4,59.4,59.4,59.4,548.6,549.5,547.4,549.8,544.7,544.7,544.7,544.7,0,healthy,0.0,125,0
27,225,4786.7,135.0,65.8,4507.4,4498.7,137.1,137.9,84.0,83.7,10.85,11.57,0.082,60.4,60.6,59.8,59.4,60.6,60.6,60.6,60.6,547.1,544.5,548.8,534.7,548.4,548.4,548.4,548.4,0,healthy,0.0,125,0
27,226,4787.4,135.0,65.6,4506.8,4494.5,138.6,137.9,81.4,83.7,11.42,11.56,0.089,60.3,60.4,60.7,59.8,60.5,60.5,60.5,60.5,550.5,532.1,549.9,549.3,548.2,548.2,548.2,548.2,0,healthy,0.0,125,0
27,227,4788.1,135.0,64.4,4442.6,4446.0,139.5,137.7,82.0,83.5,11.84,11.47,0.083,59.7,59.4,59.9,58.7,59.8,59.8,59.8,59.8,555.5,545.3,559.0,537.9,546.0,546.0,546.0,546.0,0,healthy,0.0,125,0
27,228,4788.8,135.0,64.2,4436.2,4439.0,137.2,137.6,83.3,83.5,11.7,11.46,0.086,59.9,61.3,59.2,59.0,59.7,59.7,59.7,59.7,543.2,543.8,538.1,547.9,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
27,229,4789.5,135.0,65.2,4478.3,4478.1,139.8,137.8,84.3,83.6,11.59,11.53,0.087,60.8,60.1,60.9,62.6,60.3,60.3,60.3,60.3,554.5,541.8,554.3,550.2,547.5,547.5,547.5,547.5,0,healthy,0.0,125,0
27,230,4790.1,135.0,63.6,4418.9,4417.9,132.8,137.6,84.2,83.4,11.52,11.42,0.091,58.5,60.4,59.8,59.1,59.4,59.4,59.4,59.4,544.5,542.4,538.5,552.0,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
27,231,4790.8,135.0,63.9,4432.0,4429.8,135.4,137.6,82.9,83.5,11.68,11.44,0.114,60.9,59.4,59.8,58.0,59.6,59.6,59.6,59.6,542.0,550.8,545.0,542.9,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
27,232,4791.4,135.0,65.7,4495.1,4497.0,140.6,137.9,83.7,83.7,11.69,11.56,0.091,59.9,60.7,61.0,59.5,60.5,60.5,60.5,60.5,551.3,548.6,555.8,552.2,548.3,548.3,548.3,548.3,0,healthy,0.0,125,0
27,233,4792.0,135.0,64.3,4451.5,4441.9,141.3,137.7,82.0,83.5,11.13,11.47,0.083,58.6,57.9,59.1,59.7,59.7,59.7,59.7,59.7,542.1,547.3,544.7,545.8,545.7,545.7,545.7,545.7,0,healthy,0.0,125,0
27,234,4792.5,135.0,64.8,4461.1,4460.9,140.5,137.7,81.5,83.6,11.16,11.5,0.091,59.5,58.2,60.5,58.7,60.0,60.0,60.0,60.0,550.6,552.4,553.4,542.3,546.6,546.6,546.6,546.6,0,healthy,0.0,125,0
27,235,4793.1,135.0,63.1,4388.2,4399.5,137.5,137.5,84.2,83.4,11.06,11.39,0.088,61.0,56.2,57.8,58.7,59.1,59.1,59.1,59.1,544.4,555.1,549.7,546.5,543.7,543.7,543.7,543.7,0,healthy,0.0,125,0
27,236,4793.6,135.0,65.0,4483.6,4468.5,137.8,137.8,83.2,83.6,11.28,11.51,0.083,59.9,59.3,61.0,61.2,60.1,60.1,60.1,60.1,542.0,540.6,546.5,549.0,547.0,547.0,547.0,547.0,0,healthy,0.0,125,0
27,237,4794.1,134.9,65.9,4494.5,4506.0,138.7,137.9,84.5,83.7,11.59,11.58,0.097,60.3,61.6,60.9,60.5,60.7,60.7,60.7,60.7,543.1,551.3,547.8,552.8,548.7,548.7,548.7,548.7,0,healthy,0.0,125,0
27,238,4794.6,134.9,64.7,4438.8,4456.9,139.9,137.7,83.0,83.5,12.12,11.49,0.098,60.5,59.2,58.6,61.1,60.0,60.0,60.0,60.0,543.0,545.7,543.2,552.8,546.4,546.4,546.4,546.4,0,healthy,0.0,125,0
27,239,4795.1,134.9,65.6,4483.8,4493.2,137.9,137.9,82.6,83.7,11.13,11.55,0.087,59.5,62.3,59.7,61.2,60.5,60.5,60.5,60.5,550.8,561.2,542.4,533.7,548.1,548.1,548.1,548.1,0,healthy,0.0,125,0
27,240,4795.5,134.9,63.7,4422.1,4418.7,136.2,137.6,84.6,83.4,12.16,11.42,0.086,60.5,55.9,59.6,59.6,59.4,59.4,59.4,59.4,549.4,538.3,555.0,545.7,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
27,241,4796.0,134.9,66.5,4535.1,4526.6,136.6,138.0,86.6,83.8,11.71,11.61,0.091,61.3,61.7,62.6,62.2,60.9,60.9,60.9,60.9,552.7,553.2,555.0,555.8,549.6,549.6,549.6,549.6,0,healthy,0.0,125,0
27,242,4796.4,134.9,64.2,4440.8,4438.9,138.3,137.6,84.9,83.5,10.66,11.46,0.089,60.9,60.4,60.8,59.0,59.7,59.7,59.7,59.7,546.0,545.7,551.4,546.2,545.5,545.5,545.5,545.5,0,healthy,0.0,125,0
27,243,4796.7,134.9,63.3,4405.5,4404.2,135.8,137.5,83.6,83.4,11.58,11.4,0.104,58.8,57.1,57.9,57.9,59.2,59.2,59.2,59.2,541.4,539.0,544.3,548.6,543.9,543.9,543.9,543.9,0,healthy,0.0,125,0
27,244,4797.1,134.9,62.5,4388.3,4376.8,138.9,137.4,82.2,83.3,11.32,11.35,0.11,57.8,60.9,59.0,59.0,58.8,58.8,58.8,58.8,538.4,534.7,534.2,553.4,542.6,542.6,542.6,542.6,0,healthy,0.0,125,0
27,245,4797.4,134.9,64.8,4474.2,4464.0,136.0,137.7,84.2,83.6,11.67,11.5,0.087,59.3,58.2,59.6,59.6,60.1,60.1,60.1,60.1,542.8,541.1,545.7,549.9,546.7,546.7,546.7,546.7,0,healthy,0.0,125,0
27,246,4797.8,134.9,65.3,4472.2,4480.8,139.1,137.8,83.3,83.6,11.38,11.53,0.086,61.3,60.5,60.3,61.0,60.3,60.3,60.3,60.3,558.8,538.2,548.5,544.8,547.5,547.5,547.5,547.5,0,healthy,0.0,125,0
27,247,4798.1,134.8,62.3,4353.9,4368.7,139.7,137.3,85.3,83.3,11.81,11.33,0.118,59.6,57.4,58.9,60.4,58.7,58.7,58.7,58.7,543.2,541.6,541.1,530.2,542.3,542.3,542.3,542.3,0,healthy,0.0,125,0
27,248,4798.3,134.8,64.6,4461.6,4454.3,137.7,137.7,82.9,83.5,11.49,11.48,0.098,59.5,59.8,58.5,58.7,59.9,59.9,59.9,59.9,550.8,542.1,543.0,544.4,546.2,546.2,546.2,546.2,0,healthy,0.0,125,0
27,249,4798.6,134.8,63.8,4419.0,4423.7,138.8,137.6,83.3,83.4,11.21,11.43,0.094,58.8,58.3,58.4,61.9,59.5,59.5,59.5,59.5,540.3,544.9,533.5,558.7,544.8,544.8,544.8,544.8,0,healthy,0.0,125,0
27,250,4798.8,134.8,65.0,4461.2,4471.7,137.9,137.8,83.9,83.6,11.61,11.51,0.09,59.5,61.3,63.3,61.2,60.2,60.2,60.2,60.2,542.0,545.7,537.0,533.3,547.0,547.0,547.0,547.0,0,healthy,0.0,125,0
27,251,4799.0,134.8,63.2,4393.1,4401.3,139.6,137.5,83.9,83.4,11.05,11.39,0.134,59.4,60.1,59.4,58.3,59.2,59.2,59.2,59.2,548.9,537.1,538.2,556.1,543.8,543.8,543.8,543.8,0,healthy,0.0,125,0
27,252,4799.2,134.8,64.6,4442.4,4454.0,136.1,137.7,85.9,83.5,11.36,11.48,0.113,59.6,59.5,59.5,60.5,59.9,59.9,59.9,59.9,542.0,537.7,550.2,538.7,546.2,546.2,546.2,546.2,0,healthy,0.0,125,0
27,253,4799.4,134.8,65.8,4507.2,4499.6,133.1,137.9,84.3,83.7,11.69,11.56,0.082,60.4,60.7,60.8,59.8,60.6,60.6,60.6,60.6,548.5,551.6,549.6,544.5,548.3,548.3,548.3,548.3,0,healthy,0.0,125,0
27,254,4799.5,134.7,63.3,4395.3,4404.4,136.0,137.5,84.2,83.4,11.39,11.4,0.083,60.6,59.7,55.8,60.2,59.2,59.2,59.2,59.2,544.0,544.7,545.4,544.5,543.9,543.9,543.9,543.9,0,healthy,0.0,125,0
27,255,4799.7,134.7,62.9,4380.9,4389.6,141.9,137.4,84.2,83.3,11.44,11.37,0.082,59.8,58.7,60.3,59.3,59.0,59.0,59.0,59.0,536.5,541.2,540.8,543.6,543.2,543.2,543.2,543.2,0,healthy,0.0,125,0
27,256,4799.8,134.7,65.7,4503.9,4495.0,135.3,137.9,83.9,83.7,11.58,11.55,0.081,61.7,58.7,60.9,59.0,60.5,60.5,60.5,60.5,553.5,542.9,550.0,559.8,548.1,548.1,548.1,548.1,0,healthy,0.0,125,0
27,257,4799.9,134.7,63.8,4434.5,4424.0,137.3,137.6,83.3,83.4,11.41,11.43,0.099,61.5,59.4,62.3,58.7,59.5,59.5,59.5,59.5,545.3,544.9,546.5,549.7,544.8,544.8,544.8,544.8,0,healthy,0.0,125,0
27,258,4799.9,134.7,63.5,4420.3,4412.0,139.1,137.5,84.0,83.4,11.08,11.41,0.085,57.9,58.8,61.5,56.8,59.3,59.3,59.3,59.3,549.7,551.4,550.0,541.2,544.2,544.2,544.2,544.2,0,healthy,0.0,125,0
27,259,4800.0,134.6,62.9,4394.1,4391.9,134.8,137.4,83.3,83.3,11.35,11.37,0.107,59.2,62.1,57.6,59.0,59.1,59.1,59.1,59.1,545.7,543.5,544.3,533.6,543.3,543.3,543.3,543.3,0,healthy,0.0,125,0
27,260,4800.0,134.6,64.8,4456.0,4460.5,139.1,137.7,83.9,83.6,11.28,11.49,0.091,57.2,57.5,59.3,61.1,60.0,60.0,60.0,60.0,548.4,546.4,554.7,541.6,546.5,546.5,546.5,546.5,0,healthy,0.0,125,0
27,261,4800.0,134.6,63.3,4404.4,4405.4,135.3,137.5,83.1,83.4,11.09,11.4,0.089,58.3,57.7,58.6,56.8,59.3,59.3,59.3,59.3,543.1,542.8,544.6,551.4,543.9,543.9,543.9,543.9,0,healthy,0.0,125,0
27,262,4800.0,134.6,63.3,4404.1,4405.1,140.6,137.5,83.1,83.4,11.23,11.4,0.085,60.2,60.2,60.8,57.3,59.3,59.3,59.3,59.3,541.0,559.8,550.0,547.0,543.9,543.9,543.9,543.9,0,healthy,0.0,125,0
27,263,4799.9,134.6,62.9,4382.9,4390.8,134.5,137.4,83.6,83.3,11.34,11.37,0.104,58.9,58.2,58.3,60.3,59.1,59.1,59.1,59.1,552.5,546.3,539.8,542.4,543.3,543.3,543.3,543.3,0,healthy,0.0,125,0
27,264,4799.9,134.5,63.4,4414.5,4410.1,136.2,137.5,82.3,83.4,11.71,11.41,0.103,60.3,57.1,61.1,58.8,59.3,59.3,59.3,59.3,541.0,542.9,543.6,535.6,544.2,544.2,544.2,544.2,0,healthy,0.0,125,0
27,265,4799.8,134.5,63.7,4422.6,4420.0,140.7,137.6,81.7,83.4,11.5,11.42,0.098,59.9,58.9,61.0,60.3,59.5,59.5,59.5,59.5,550.7,532.6,541.2,543.4,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
27,266,4799.7,134.5,64.5,4454.9,4451.9,138.5,137.7,83.0,83.5,11.66,11.48,0.093,59.6,58.6,63.1,60.8,59.9,59.9,59.9,59.9,544.8,542.1,550.3,544.8,546.1,546.1,546.1,546.1,0,healthy,0.0,125,0
27,267,4799.6,134.5,62.1,4347.7,4358.4,134.5,137.3,84.6,83.2,11.79,11.32,0.114,57.3,58.9,59.8,57.1,58.6,58.6,58.6,58.6,555.4,535.3,543.6,556.0,541.8,541.8,541.8,541.8,0,healthy,0.0,125,0
27,268,4799.4,134.5,62.8,4390.2,4385.4,131.6,137.4,82.3,83.3,11.04,11.36,0.122,58.1,58.4,58.3,59.5,59.0,59.0,59.0,59.0,543.8,533.9,551.5,534.9,543.0,543.0,543.0,543.0,0,healthy,0.0,125,0
27,269,4799.2,134.4,64.9,4480.1,4466.8,132.0,137.8,84.7,83.6,11.58,11.51,0.116,59.4,60.7,61.1,60.9,60.2,60.2,60.2,60.2,543.8,544.8,550.8,547.9,546.8,546.8,546.8,546.8,0,healthy,0.0,125,0
27,270,4799.0,134.4,63.2,4401.0,4401.5,135.4,137.5,83.7,83.4,11.56,11.39,0.093,62.1,59.2,59.8,58.8,59.2,59.2,59.2,59.2,550.1,550.3,541.9,548.5,543.8,543.8,543.8,543.8,0,healthy,0.0,125,0
27,271,4798.8,134.4,63.7,4430.0,4419.6,135.5,137.6,83.3,83.4,10.98,11.42,0.098,58.4,59.3,57.6,59.7,59.5,59.5,59.5,59.5,545.3,536.2,536.0,548.2,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
27,272,4798.6,134.4,62.7,4368.0,4381.5,133.6,137.4,83.2,83.3,11.91,11.36,0.09,60.8,57.6,57.3,58.7,59.0,59.0,59.0,59.0,544.1,535.2,535.5,549.1,542.8,542.8,542.8,542.8,0,healthy,0.0,125,0
27,273,4798.3,134.3,62.6,4395.1,4380.5,137.6,137.4,83.2,83.3,11.62,11.35,0.084,57.5,59.6,60.3,60.6,58.9,58.9,58.9,58.9,545.1,546.4,546.5,544.0,542.8,542.8,542.8,542.8,0,healthy,0.0,125,0
27,274,4798.1,134.3,63.7,4415.6,4422.1,136.1,137.6,83.3,83.4,10.83,11.43,0.087,61.9,61.9,58.4,60.5,59.5,59.5,59.5,59.5,545.0,546.8,551.8,543.1,544.7,544.7,544.7,544.7,0,healthy,0.0,125,0
27,275,4797.8,134.3,62.5,4385.5,4376.2,139.8,137.4,83.0,83.3,11.67,11.35,0.085,58.9,60.0,58.2,59.4,58.9,58.9,58.9,58.9,543.0,547.7,549.6,540.1,542.6,542.6,542.6,542.6,0,healthy,0.0,125,0
27,276,4797.5,134.2,63.5,4421.5,4411.7,141.2,137.5,84.5,83.4,11.29,11.41,0.087,60.3,60.1,58.8,58.7,59.4,59.4,59.4,59.4,552.2,541.5,532.2,540.0,544.3,544.3,544.3,544.3,0,healthy,0.0,125,0
27,277,4797.1,134.2,63.8,4419.4,4423.8,132.9,137.6,84.4,83.4,11.4,11.43,0.087,60.1,60.3,57.2,58.5,59.6,59.6,59.6,59.6,545.5,543.1,540.1,547.5,544.8,544.8,544.8,544.8,0,healthy,0.0,125,0
27,278,4796.8,134.2,61.2,4316.0,4324.2,139.0,137.2,85.5,83.1,11.15,11.26,0.092,56.9,57.0,56.1,58.6,58.2,58.2,58.2,58.2,538.9,547.3,536.4,534.3,540.2,540.2,540.2,540.2,0,healthy,0.0,125,0
27,279,4796.4,134.2,62.7,4392.1,4382.5,138.0,137.4,82.5,83.3,11.46,11.36,0.085,58.4,58.5,57.6,59.1,59.0,59.0,59.0,59.0,539.1,537.3,549.9,548.1,542.9,542.9,542.9,542.9,0,healthy,0.0,125,0
27,280,4796.0,134.1,62.5,4386.8,4375.2,132.6,137.4,83.1,83.3,11.68,11.35,0.089,57.9,61.2,58.9,59.1,58.9,58.9,58.9,58.9,543.6,545.5,541.0,550.2,542.6,542.6,542.6,542.6,0,healthy,0.0,125,0
27,281,4795.6,134.1,63.1,4401.7,4396.7,139.2,137.5,83.7,83.4,11.57,11.38,0.083,57.9,58.8,61.0,57.3,59.2,59.2,59.2,59.2,544.3,543.0,541.2,541.7,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
27,282,4795.1,134.1,63.7,4424.7,4419.5,134.9,137.6,82.6,83.4,11.19,11.42,0.1,61.2,60.4,58.9,60.2,59.6,59.6,59.6,59.6,550.9,545.9,538.9,533.7,544.7,544.7,544.7,544.7,0,healthy,0.0,125,0
27,283,4794.6,134.0,61.9,4343.9,4353.7,139.4,137.3,81.9,83.2,11.38,11.31,0.083,58.2,58.7,57.7,57.6,58.6,58.6,58.6,58.6,539.4,540.2,543.2,542.9,541.6,541.6,541.6,541.6,0,healthy,0.0,125,0
27,284,4794.2,134.0,63.3,4403.1,4405.2,140.5,137.5,83.6,83.4,11.44,11.4,0.104,61.4,58.8,59.4,59.4,59.4,59.4,59.4,59.4,547.6,551.1,545.6,557.9,544.0,544.0,544.0,544.0,0,healthy,0.0,125,0
27,285,4793.7,134.0,63.2,4403.6,4401.6,134.9,137.5,82.5,83.4,11.55,11.39,0.091,60.0,59.1,59.3,59.3,59.3,59.3,59.3,59.3,547.1,550.9,542.7,541.9,543.8,543.8,543.8,543.8,0,healthy,0.0,125,0
27,286,4793.1,133.9,62.4,4376.0,4370.9,137.7,137.4,83.2,83.3,11.3,11.34,0.085,59.8,58.8,58.5,60.3,58.9,58.9,58.9,58.9,538.5,542.4,538.6,542.3,542.4,542.4,542.4,542.4,0,healthy,0.0,125,0
27,287,4792.6,133.9,62.5,4371.4,4373.3,141.0,137.4,83.2,83.3,10.8,11.34,0.113,59.5,59.4,59.1,58.2,58.9,58.9,58.9,58.9,541.7,539.9,544.8,541.0,542.5,542.5,542.5,542.5,0,healthy,0.0,125,0
